Filename, RDD, TF, Size, Dynamic-runtime, Dynamic-tardiness, Approx-e=0.1-runtime, Approx-e=0.1-tardiness, Approx-e=0.2-runtime, Approx-e=0.2-tardiness, Approx-e=0.3-runtime, Approx-e=0.3-tardiness, Greedy-runtime, Greedy-tardiness, BestFirst-runtime, BestFirst-tardiness
random_RDD=0.8_TF=0.6_#45.dat, 0.8, 0.6, 45, 87, 4902, 113, 4902, 108, 4902, 109, 4902, 1, 8499, NaN, NaN
random_RDD=0.8_TF=0.6_#50.dat, 0.8, 0.6, 50, 46, 6464, 54, 6464, 64, 6464, 60, 6464, 0, 9070, NaN, NaN
random_RDD=0.8_TF=0.6_#55.dat, 0.8, 0.6, 55, 65, 18054, 150, 18055, 151, 18055, 154, 18055, 0, 30088, NaN, NaN
random_RDD=0.8_TF=0.6_#60.dat, 0.8, 0.6, 60, 518, 8039, 723, 8039, 724, 8039, 712, 8039, 0, 12753, NaN, NaN
random_RDD=0.8_TF=0.6_#65.dat, 0.8, 0.6, 65, 904, 11202, 1405, 11202, 1396, 11202, 1480, 11202, 0, 18765, NaN, NaN
random_RDD=0.8_TF=0.6_#70.dat, 0.8, 0.6, 70, 894, 10219, 1876, 10219, 1893, 10219, 1893, 10220, 0, 16283, NaN, NaN
random_RDD=0.8_TF=0.8_#5.dat, 0.8, 0.8, 5, 0, 497, 0, 497, 0, 497, 0, 497, 0, 497, 0, 497
random_RDD=0.8_TF=0.8_#10.dat, 0.8, 0.8, 10, 0, 1634, 0, 1634, 0, 1634, 0, 1634, 0, 2200, 5498, 1634
random_RDD=0.8_TF=0.8_#15.dat, 0.8, 0.8, 15, 0, 2790, 0, 2790, 1, 2791, 0, 2790, 0, 3449, NaN, NaN
random_RDD=0.8_TF=0.8_#20.dat, 0.8, 0.8, 20, 0, 6807, 1, 6807, 1, 6807, 0, 6807, 0, 8961, NaN, NaN
random_RDD=0.8_TF=0.8_#25.dat, 0.8, 0.8, 25, 1, 5609, 1, 5609, 2, 5609, 1, 5609, 0, 9649, NaN, NaN
random_RDD=0.8_TF=0.8_#30.dat, 0.8, 0.8, 30, 2, 10383, 1, 10385, 1, 10385, 1, 10385, 0, 15314, NaN, NaN
random_RDD=0.8_TF=0.8_#35.dat, 0.8, 0.8, 35, 1, 15998, 1, 15998, 1, 15998, 1, 15998, 1, 26012, NaN, NaN
random_RDD=0.8_TF=0.8_#40.dat, 0.8, 0.8, 40, 1, 15522, 2, 15522, 1, 15522, 2, 15522, 0, 22778, NaN, NaN
random_RDD=0.8_TF=0.8_#45.dat, 0.8, 0.8, 45, 3, 21805, 5, 21805, 4, 21806, 4, 21806, 0, 31453, NaN, NaN
random_RDD=0.8_TF=0.8_#50.dat, 0.8, 0.8, 50, 4, 21642, 5, 21642, 5, 21647, 7, 21647, 0, 35977, NaN, NaN
random_RDD=0.8_TF=0.8_#55.dat, 0.8, 0.8, 55, 3, 36350, 6, 36350, 5, 36351, 6, 36351, 0, 51894, NaN, NaN
random_RDD=0.8_TF=0.8_#60.dat, 0.8, 0.8, 60, 24, 36928, 41, 36928, 43, 36928, 45, 36932, 0, 61406, NaN, NaN
random_RDD=0.8_TF=0.8_#65.dat, 0.8, 0.8, 65, 10, 36188, 14, 36191, NaN, NaN, 14, 36191, 0, 54373, NaN, NaN
random_RDD=0.8_TF=0.8_#70.dat, 0.8, 0.8, 70, 46, 69038, 68, 69038, 61, 69038, 63, 69038, 0, 110899, NaN, NaN
random_RDD=0.8_TF=1.0_#5.dat, 0.8, 1.0, 5, 0, 747, 0, 747, 0, 747, 0, 747, 0, 843, 0, 747
random_RDD=0.8_TF=1.0_#10.dat, 0.8, 1.0, 10, 0, 1559, 1, 1559, 1, 1559, 1, 1559, 0, 2046, 4673, 1559
random_RDD=0.8_TF=1.0_#15.dat, 0.8, 1.0, 15, 0, 4547, 0, 4547, 0, 4547, 0, 4547, 0, 5479, NaN, NaN
random_RDD=0.8_TF=1.0_#20.dat, 0.8, 1.0, 20, 0, 6493, 1, 6493, 1, 6493, 0, 6493, 0, 9565, NaN, NaN
random_RDD=0.8_TF=1.0_#25.dat, 0.8, 1.0, 25, 0, 12590, 1, 12590, 1, 12590, 1, 12590, 0, 18424, NaN, NaN
random_RDD=0.8_TF=1.0_#30.dat, 0.8, 1.0, 30, 0, 14298, 0, 14298, 0, 14298, 0, 14298, 0, 21197, NaN, NaN
random_RDD=0.8_TF=1.0_#35.dat, 0.8, 1.0, 35, 1, 26890, 1, 26890, 0, 26890, 0, 26890, 0, 36022, NaN, NaN
random_RDD=0.8_TF=1.0_#40.dat, 0.8, 1.0, 40, 0, 28406, 1, 28406, 1, 28406, 1, 28406, 0, 38888, NaN, NaN
random_RDD=0.8_TF=1.0_#45.dat, 0.8, 1.0, 45, 0, 43222, 0, 43222, 1, 43222, 1, 43222, 0, 58548, NaN, NaN
random_RDD=0.8_TF=1.0_#50.dat, 0.8, 1.0, 50, 0, 46620, 1, 46621, 1, 46621, 1, 46621, 0, 61616, NaN, NaN
random_RDD=0.8_TF=1.0_#55.dat, 0.8, 1.0, 55, 0, 65938, 1, 65938, 1, 65938, 1, 65938, 0, 82240, NaN, NaN
random_RDD=0.8_TF=1.0_#60.dat, 0.8, 1.0, 60, 1, 85145, 2, 85145, NaN, NaN, 1, 85145, 0, 110849, NaN, NaN
random_RDD=0.8_TF=1.0_#65.dat, 0.8, 1.0, 65, 2, 78689, 2, 78689, 2, 78689, 2, 78689, 0, 106937, NaN, NaN
random_RDD=0.8_TF=1.0_#70.dat, 0.8, 1.0, 70, 1, 101902, 2, 101902, 1, 101905, 1, 101905, 0, 128594, NaN, NaN
random_RDD=1.0_TF=0.2_#5.dat, 1.0, 0.2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
random_RDD=1.0_TF=0.2_#10.dat, 1.0, 0.2, 10, 0, 12, 0, 12, 0, 12, 0, 12, 0, 12, 276, 12
random_RDD=1.0_TF=0.2_#15.dat, 1.0, 0.2, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#20.dat, 1.0, 0.2, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#25.dat, 1.0, 0.2, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#30.dat, 1.0, 0.2, 30, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#35.dat, 1.0, 0.2, 35, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#40.dat, 1.0, 0.2, 40, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#45.dat, 1.0, 0.2, 45, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#50.dat, 1.0, 0.2, 50, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#55.dat, 1.0, 0.2, 55, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#60.dat, 1.0, 0.2, 60, 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#65.dat, 1.0, 0.2, 65, 1057, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.2_#70.dat, 1.0, 0.2, 70, 1900, 0, 0, 0, 0, 0, NaN, NaN, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#5.dat, 1.0, 0.4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
random_RDD=1.0_TF=0.4_#10.dat, 1.0, 0.4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0
random_RDD=1.0_TF=0.4_#15.dat, 1.0, 0.4, 15, 0, 270, 0, 270, 0, 270, 0, 270, 0, 306, NaN, NaN
random_RDD=1.0_TF=0.4_#20.dat, 1.0, 0.4, 20, 3, 264, 3, 264, 5, 264, 6, 264, 0, 266, NaN, NaN
random_RDD=1.0_TF=0.4_#25.dat, 1.0, 0.4, 25, 6, 357, 9, 357, 8, 357, 9, 357, 0, 511, NaN, NaN
random_RDD=1.0_TF=0.4_#30.dat, 1.0, 0.4, 30, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#35.dat, 1.0, 0.4, 35, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#40.dat, 1.0, 0.4, 40, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#45.dat, 1.0, 0.4, 45, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#50.dat, 1.0, 0.4, 50, 621, 2675, 1009, 2675, 994, 2675, 994, 2675, 0, 4779, NaN, NaN
random_RDD=1.0_TF=0.4_#55.dat, 1.0, 0.4, 55, 139, 0, 215, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#60.dat, 1.0, 0.4, 60, 104, 0, 0, 0, 0, 0, 0, 0, 1, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#65.dat, 1.0, 0.4, 65, 1045, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=1.0_TF=0.4_#70.dat, 1.0, 0.4, 70, 1427, 0, 0, 0, 0, 0, 0, 0, 1, 0, NaN, NaN
random_RDD=1.0_TF=0.6_#5.dat, 1.0, 0.6, 5, 0, 157, 0, 157, 0, 157, 0, 157, 0, 178, 0, 157
random_RDD=1.0_TF=0.6_#10.dat, 1.0, 0.6, 10, 0, 393, 0, 393, 0, 393, 0, 393, 0, 609, 1759, 393
random_RDD=1.0_TF=0.6_#15.dat, 1.0, 0.6, 15, 0, 2292, 1, 2292, 1, 2292, NaN, NaN, 0, 3418, NaN, NaN
random_RDD=1.0_TF=0.6_#20.dat, 1.0, 0.6, 20, 0, 3935, 0, 3935, 0, 3935, 0, 3935, 0, 5494, NaN, NaN
random_RDD=1.0_TF=0.6_#25.dat, 1.0, 0.6, 25, 2, 3094, 2, 3095, 2, 3095, 2, 3095, 0, 4762, NaN, NaN
random_RDD=1.0_TF=0.6_#30.dat, 1.0, 0.6, 30, 5, 1573, 7, 1573, 11, 1573, 11, 1573, 0, 2293, NaN, NaN
random_RDD=1.0_TF=0.6_#35.dat, 1.0, 0.6, 35, 4, 4177, 5, 4177, 6, 4177, 5, 4177, 0, 6930, NaN, NaN
random_RDD=1.0_TF=0.6_#40.dat, 1.0, 0.6, 40, 9, 8589, 12, 8589, 11, 8589, 11, 8589, 0, 15412, NaN, NaN
random_RDD=1.0_TF=0.6_#45.dat, 1.0, 0.6, 45, 5, 6370, 5, 6370, 5, 6370, 5, 6370, 0, 9971, NaN, NaN
random_RDD=1.0_TF=0.6_#50.dat, 1.0, 0.6, 50, 61, 7689, 68, 7689, 72, 7689, 78, 7689, 0, 12213, NaN, NaN
random_RDD=1.0_TF=0.6_#55.dat, 1.0, 0.6, 55, 23, 28648, 28, 28649, 26, 28651, 33, 28657, 0, 46460, NaN, NaN
random_RDD=1.0_TF=0.6_#60.dat, 1.0, 0.6, 60, 52, 8370, 80, 8370, 78, 8370, 87, 8370, 0, 13623, NaN, NaN
random_RDD=1.0_TF=0.6_#65.dat, 1.0, 0.6, 65, 150, 20477, 191, 20477, 184, 20477, 187, 20477, 0, 33419, NaN, NaN
random_RDD=1.0_TF=0.6_#70.dat, 1.0, 0.6, 70, 137, 22286, 302, 32761, 184, 22286, 182, 22286, 0, 41614, NaN, NaN
random_RDD=1.0_TF=0.8_#5.dat, 1.0, 0.8, 5, 0, 667, 0, 667, 0, 667, 0, 667, 0, 759, 0, 667
random_RDD=1.0_TF=0.8_#10.dat, 1.0, 0.8, 10, 0, 924, 1, 924, 1, 924, NaN, NaN, 0, 1290, 4914, 924
random_RDD=1.0_TF=0.8_#15.dat, 1.0, 0.8, 15, 0, 3048, 0, 3188, 0, 3188, 0, 3188, 0, 5509, NaN, NaN
random_RDD=1.0_TF=0.8_#20.dat, 1.0, 0.8, 20, 0, 3939, 0, 3939, 0, 3939, 0, 3939, 0, 7090, NaN, NaN
random_RDD=1.0_TF=0.8_#25.dat, 1.0, 0.8, 25, 0, 11198, 0, 11199, 0, 11199, 0, 11199, 0, 14675, NaN, NaN
random_RDD=1.0_TF=0.8_#30.dat, 1.0, 0.8, 30, 0, 8906, 0, 8906, 1, 8906, 1, 8906, 0, 13133, NaN, NaN
random_RDD=1.0_TF=0.8_#35.dat, 1.0, 0.8, 35, 2, 11371, 3, 11371, 2, 11371, 3, 11371, 0, 21942, NaN, NaN
random_RDD=1.0_TF=0.8_#40.dat, 1.0, 0.8, 40, 1, 18120, 1, 18120, 1, 18125, 1, 18125, 1, 28028, NaN, NaN
random_RDD=1.0_TF=0.8_#45.dat, 1.0, 0.8, 45, 9, 19668, 12, 19668, 16, 19668, 17, 19668, 0, 30463, NaN, NaN
random_RDD=1.0_TF=0.8_#50.dat, 1.0, 0.8, 50, 2, 35931, 4, 35931, 6, 35931, 5, 35931, 0, 50526, NaN, NaN
random_RDD=1.0_TF=0.8_#55.dat, 1.0, 0.8, 55, 16, 34118, 18, 34118, 19, 34118, 19, 34119, 0, 49154, NaN, NaN
random_RDD=1.0_TF=0.8_#60.dat, 1.0, 0.8, 60, 3, 40675, 2, 40675, 2, 40675, 3, 40675, 0, 55909, NaN, NaN
random_RDD=1.0_TF=0.8_#65.dat, 1.0, 0.8, 65, 2, 54534, 4, 54534, 4, 54534, 5, 54534, 0, 84479, NaN, NaN
random_RDD=1.0_TF=0.8_#70.dat, 1.0, 0.8, 70, 71, 43113, 109, 43113, NaN, NaN, 112, 43117, 0, 63103, NaN, NaN
random_RDD=1.0_TF=1.0_#5.dat, 1.0, 1.0, 5, 0, 1503, 0, 1503, 0, 1503, 0, 1503, 0, 1702, 0, 1503
random_RDD=1.0_TF=1.0_#10.dat, 1.0, 1.0, 10, 0, 2803, 0, 2803, 0, 2803, 1, 2803, 0, 3566, 7024, 2803
random_RDD=1.0_TF=1.0_#15.dat, 1.0, 1.0, 15, 0, 4748, 0, 4748, 0, 4751, 0, 4751, 0, 6583, NaN, NaN
random_RDD=1.0_TF=1.0_#20.dat, 1.0, 1.0, 20, 0, 8097, 0, 8077, 0, 8077, 0, 8077, 0, 11332, NaN, NaN
random_RDD=1.0_TF=1.0_#25.dat, 1.0, 1.0, 25, 0, 10049, 0, 10049, 0, 10049, 0, 10049, 0, 13980, NaN, NaN
random_RDD=1.0_TF=1.0_#30.dat, 1.0, 1.0, 30, 1, 17676, 1, 17676, 1, 17678, 1, 17678, 1, 23596, NaN, NaN
random_RDD=1.0_TF=1.0_#35.dat, 1.0, 1.0, 35, 0, 27961, 1, 27964, 1, 27964, 1, 27976, 0, 40344, NaN, NaN
random_RDD=1.0_TF=1.0_#40.dat, 1.0, 1.0, 40, 0, 32493, 0, 32493, 1, 32496, 1, 32499, 0, 47317, NaN, NaN
random_RDD=1.0_TF=1.0_#45.dat, 1.0, 1.0, 45, 1, 35999, 1, 35999, 1, 35999, 1, 35999, 0, 48204, NaN, NaN
random_RDD=1.0_TF=1.0_#50.dat, 1.0, 1.0, 50, 1, 43915, 1, 43915, NaN, NaN, 1, 43915, 0, 59635, NaN, NaN
random_RDD=1.0_TF=1.0_#55.dat, 1.0, 1.0, 55, 1, 62097, 1, 62098, 1, 62098, 1, 62098, 0, 82383, NaN, NaN
random_RDD=1.0_TF=1.0_#60.dat, 1.0, 1.0, 60, 0, 75453, 1, 75453, 1, 75454, 1, 75454, 0, 98437, NaN, NaN
random_RDD=1.0_TF=1.0_#65.dat, 1.0, 1.0, 65, 1, 60198, 2, 60198, 2, 60201, 2, 60201, 1, 86133, NaN, NaN
random_RDD=1.0_TF=1.0_#70.dat, 1.0, 1.0, 70, 5, 83272, 6, 83272, 5, 83275, 7, 83277, 0, 122049, NaN, NaN
