Filename, RDD, TF, Size, Dynamic-runtime, Dynamic-tardiness, Approx-e=0.1-runtime, Approx-e=0.1-tardiness, Approx-e=0.2-runtime, Approx-e=0.2-tardiness, Approx-e=0.3-runtime, Approx-e=0.3-tardiness, Greedy-runtime, Greedy-tardiness, BestFirst-runtime, BestFirst-tardiness
random_RDD=0.2_TF=0.6_#40.dat, 0.2, 0.6, 40, 40, 10476, 59, 10476, 48, 10476, 59, 10476, 0, 17134, NaN, NaN
random_RDD=0.2_TF=0.6_#45.dat, 0.2, 0.6, 45, 54, 10957, 80, 10962, 88, 10962, 85, 10962, 0, 19303, NaN, NaN
random_RDD=0.2_TF=0.6_#50.dat, 0.2, 0.6, 50, 64, 12814, 86, 12814, 90, 12814, 86, 12814, 0, 20804, NaN, NaN
random_RDD=0.2_TF=0.6_#55.dat, 0.2, 0.6, 55, 74, 16069, 94, 16069, 91, 16069, 89, 16069, 0, 22140, NaN, NaN
random_RDD=0.2_TF=0.6_#60.dat, 0.2, 0.6, 60, 343, 20883, 524, 20883, 538, 20883, 549, 20883, 1, 30969, NaN, NaN
random_RDD=0.2_TF=0.6_#65.dat, 0.2, 0.6, 65, 526, 20665, 764, 20665, 812, 20669, 768, 20669, 1, 32287, NaN, NaN
random_RDD=0.2_TF=0.6_#70.dat, 0.2, 0.6, 70, 2367, 22136, 2824, 22136, 3304, 22136, 2998, 22136, 0, 44392, NaN, NaN
random_RDD=0.2_TF=0.6_#75.dat, 0.2, 0.6, 75, 2160, 31566, 3392, 31566, 3153, 31566, 3492, 31582, 1, 48694, NaN, NaN
random_RDD=0.2_TF=0.6_#80.dat, 0.2, 0.6, 80, 1255, 32477, 2275, 32478, 2105, 32478, 2192, 32478, 0, 52211, NaN, NaN
random_RDD=0.2_TF=0.8_#5.dat, 0.2, 0.8, 5, 0, 396, 0, 396, 0, 396, 0, 396, 0, 607, 0, 396
random_RDD=0.2_TF=0.8_#10.dat, 0.2, 0.8, 10, 0, 1569, 0, 1569, 0, 1569, 0, 1569, 0, 2029, 5478, 1569
random_RDD=0.2_TF=0.8_#15.dat, 0.2, 0.8, 15, 0, 2590, 0, 2590, 1, 2590, 1, 2590, 0, 3523, NaN, NaN
random_RDD=0.2_TF=0.8_#20.dat, 0.2, 0.8, 20, 0, 4999, 0, 4999, 0, 4999, 0, 5002, 0, 7529, NaN, NaN
random_RDD=0.2_TF=0.8_#25.dat, 0.2, 0.8, 25, 0, 5896, 0, 5896, 0, 5896, 0, 5896, 0, 8933, NaN, NaN
random_RDD=0.2_TF=0.8_#30.dat, 0.2, 0.8, 30, 0, 13769, 1, 13771, 1, 13771, 1, 13771, 0, 17167, NaN, NaN
random_RDD=0.2_TF=0.8_#35.dat, 0.2, 0.8, 35, 2, 10768, 4, 10768, 3, 10768, 4, 10768, 0, 19493, NaN, NaN
random_RDD=0.2_TF=0.8_#40.dat, 0.2, 0.8, 40, 10, 16005, 9, 16005, 12, 16005, 10, 16007, 0, 29078, NaN, NaN
random_RDD=0.2_TF=0.8_#45.dat, 0.2, 0.8, 45, 11, 23477, 16, 23477, 14, 23477, 16, 23477, 0, 36111, NaN, NaN
random_RDD=0.2_TF=0.8_#50.dat, 0.2, 0.8, 50, 14, 25834, 16, 25835, 17, 25835, 18, 25835, 0, 38607, NaN, NaN
random_RDD=0.2_TF=0.8_#55.dat, 0.2, 0.8, 55, 52, 37149, 195, 37149, 201, 37149, 104, 37150, 0, 58550, NaN, NaN
random_RDD=0.2_TF=0.8_#60.dat, 0.2, 0.8, 60, 36, 36349, 47, 36349, 49, 36349, 48, 36349, 0, 58136, NaN, NaN
random_RDD=0.2_TF=0.8_#65.dat, 0.2, 0.8, 65, 67, 47499, 107, 47499, 93, 47502, 94, 47510, 0, 74719, NaN, NaN
random_RDD=0.2_TF=0.8_#70.dat, 0.2, 0.8, 70, 219, 42997, 364, 42997, 360, 43003, 364, 43003, 1, 77056, NaN, NaN
random_RDD=0.2_TF=0.8_#75.dat, 0.2, 0.8, 75, 71, 54048, 103, 54048, 115, 54048, 99, 54048, 1, 81979, NaN, NaN
random_RDD=0.2_TF=0.8_#80.dat, 0.2, 0.8, 80, 381, 62435, 703, 62436, 736, 62436, 750, 62436, 1, 98265, NaN, NaN
random_RDD=0.2_TF=1.0_#5.dat, 0.2, 1.0, 5, 0, 419, 0, 419, 1, 419, 0, 419, 0, 546, 0, 419
random_RDD=0.2_TF=1.0_#10.dat, 0.2, 1.0, 10, 0, 1921, 0, 1921, 0, 1921, 0, 1921, 0, 2715, 5398, 1921
random_RDD=0.2_TF=1.0_#15.dat, 0.2, 1.0, 15, 0, 3944, 0, 3944, 0, 3944, 0, 3946, 0, 6022, NaN, NaN
random_RDD=0.2_TF=1.0_#20.dat, 0.2, 1.0, 20, 1, 7032, 0, 7032, 0, 7032, 0, 7032, 0, 9947, NaN, NaN
random_RDD=0.2_TF=1.0_#25.dat, 0.2, 1.0, 25, 1, 11344, 1, 11344, 0, 11344, 1, 11344, 0, 15109, NaN, NaN
random_RDD=0.2_TF=1.0_#30.dat, 0.2, 1.0, 30, 0, 12864, 0, 12864, 0, 12864, 0, 12864, 0, 21418, NaN, NaN
random_RDD=0.2_TF=1.0_#35.dat, 0.2, 1.0, 35, 0, 22558, 0, 22558, 0, 22558, 1, 22558, 0, 28298, NaN, NaN
random_RDD=0.2_TF=1.0_#40.dat, 0.2, 1.0, 40, 0, 33256, 1, 33256, 1, 33256, 1, 33256, 0, 46494, NaN, NaN
random_RDD=0.2_TF=1.0_#45.dat, 0.2, 1.0, 45, 0, 36891, 1, 36891, 0, 36891, 1, 36891, 0, 52120, NaN, NaN
random_RDD=0.2_TF=1.0_#50.dat, 0.2, 1.0, 50, 0, 43331, 1, 43331, 1, 43331, 1, 43331, 0, 65372, NaN, NaN
random_RDD=0.2_TF=1.0_#55.dat, 0.2, 1.0, 55, 1, 53067, 2, 53067, 1, 53067, 1, 53067, 1, 80156, NaN, NaN
random_RDD=0.2_TF=1.0_#60.dat, 0.2, 1.0, 60, 1, 47152, 1, 47152, 2, 47152, 2, 47153, 1, 75331, NaN, NaN
random_RDD=0.2_TF=1.0_#65.dat, 0.2, 1.0, 65, 1, 77220, 2, 77220, 1, 77220, 1, 77220, 0, 115588, NaN, NaN
random_RDD=0.2_TF=1.0_#70.dat, 0.2, 1.0, 70, 1, 87288, 1, 87288, 1, 87288, 1, 87288, 0, 124285, NaN, NaN
random_RDD=0.2_TF=1.0_#75.dat, 0.2, 1.0, 75, 2, 84307, 1, 84307, 2, 84309, 1, 84309, 0, 128269, NaN, NaN
random_RDD=0.2_TF=1.0_#80.dat, 0.2, 1.0, 80, 1, 114361, 2, 114361, 2, 114361, 2, 114372, 0, 173268, NaN, NaN
random_RDD=0.4_TF=0.2_#5.dat, 0.4, 0.2, 5, 0, 45, 0, 45, 0, 45, 0, 45, 0, 47, 0, 45
random_RDD=0.4_TF=0.2_#10.dat, 0.4, 0.2, 10, 0, 52, 1, 52, 1, 52, 0, 52, 0, 52, 3827, 52
random_RDD=0.4_TF=0.2_#15.dat, 0.4, 0.2, 15, 0, 24, 0, 24, 0, 24, 0, 24, 0, 27, NaN, NaN
random_RDD=0.4_TF=0.2_#20.dat, 0.4, 0.2, 20, 1, 24, 1, 24, 1, 24, 1, 24, 0, 26, NaN, NaN
random_RDD=0.4_TF=0.2_#25.dat, 0.4, 0.2, 25, 2, 57, 2, 57, 2, 57, 3, 57, 0, 57, NaN, NaN
random_RDD=0.4_TF=0.2_#30.dat, 0.4, 0.2, 30, 3, 223, 4, 223, 5, 223, 5, 224, 0, 283, NaN, NaN
random_RDD=0.4_TF=0.2_#35.dat, 0.4, 0.2, 35, 12, 14, 9, 14, 9, 14, 15, 14, 0, 14, NaN, NaN
random_RDD=0.4_TF=0.2_#40.dat, 0.4, 0.2, 40, 21, 8, 29, 8, 25, 8, 30, 8, 1, 8, NaN, NaN
random_RDD=0.4_TF=0.2_#45.dat, 0.4, 0.2, 45, 69, 9, 98, 9, 100, 9, 111, 9, 0, 9, NaN, NaN
random_RDD=0.4_TF=0.2_#50.dat, 0.4, 0.2, 50, 40, 46, 56, 46, 66, 46, 67, 46, 0, 46, NaN, NaN
random_RDD=0.4_TF=0.2_#55.dat, 0.4, 0.2, 55, 388, 36, 592, 36, 595, 36, 624, 36, 0, 49, NaN, NaN
random_RDD=0.4_TF=0.2_#60.dat, 0.4, 0.2, 60, 759, 12, 872, 12, 902, 12, 911, 12, 0, 12, NaN, NaN
random_RDD=0.4_TF=0.2_#65.dat, 0.4, 0.2, 65, 2136, 82, 4073, 82, 3894, 82, 3527, 82, 1, 106, NaN, NaN
random_RDD=0.4_TF=0.2_#70.dat, 0.4, 0.2, 70, 1802, 5, 2264, 5, 2260, 5, 2613, 5, 0, 5, NaN, NaN
random_RDD=0.4_TF=0.2_#75.dat, 0.4, 0.2, 75, 2497, 52, 3417, 52, 3464, 52, 3374, 52, 0, 52, NaN, NaN
random_RDD=0.4_TF=0.2_#80.dat, 0.4, 0.2, 80, 7775, 10, 13478, 10, 13512, 10, 9237, 10, 1, 10, NaN, NaN
random_RDD=0.4_TF=0.4_#5.dat, 0.4, 0.4, 5, 0, 66, 0, 66, 0, 66, 0, 66, 0, 66, 0, 66
random_RDD=0.4_TF=0.4_#10.dat, 0.4, 0.4, 10, 0, 185, 0, 185, 0, 185, 0, 185, 0, 221, 3685, 185
random_RDD=0.4_TF=0.4_#15.dat, 0.4, 0.4, 15, 0, 476, 0, 476, 0, 477, 0, 477, 0, 629, NaN, NaN
random_RDD=0.4_TF=0.4_#20.dat, 0.4, 0.4, 20, 0, 364, 0, 364, 1, 364, 0, 364, 0, 578, NaN, NaN
random_RDD=0.4_TF=0.4_#25.dat, 0.4, 0.4, 25, 2, 1183, 2, 1183, 2, 1183, 2, 1183, 0, 1399, NaN, NaN
random_RDD=0.4_TF=0.4_#30.dat, 0.4, 0.4, 30, 6, 754, 7, 754, 7, 754, 8, 754, 0, 1355, NaN, NaN
random_RDD=0.4_TF=0.4_#35.dat, 0.4, 0.4, 35, 11, 1610, 15, 1610, 22, 1610, 21, 1610, 0, 2050, NaN, NaN
random_RDD=0.4_TF=0.4_#40.dat, 0.4, 0.4, 40, 54, 2953, 70, 2953, 65, 2953, 70, 2953, 0, 4354, NaN, NaN
random_RDD=0.4_TF=0.4_#45.dat, 0.4, 0.4, 45, 85, 3718, 177, 3718, 157, 3718, 167, 3720, 0, 6490, NaN, NaN
random_RDD=0.4_TF=0.4_#50.dat, 0.4, 0.4, 50, 289, 6546, 610, 6546, 615, 6546, 595, 6546, 0, 9483, NaN, NaN
random_RDD=0.4_TF=0.4_#55.dat, 0.4, 0.4, 55, 114, 3588, 145, 3588, 145, 3588, 155, 3588, 0, 4380, NaN, NaN
random_RDD=0.4_TF=0.4_#60.dat, 0.4, 0.4, 60, 437, 4053, 660, 4053, 629, 4053, 677, 4053, 1, 6632, NaN, NaN
random_RDD=0.4_TF=0.4_#65.dat, 0.4, 0.4, 65, 1856, 5096, 3029, 5096, 3058, 5096, 2796, 5096, 1, 9780, NaN, NaN
random_RDD=0.4_TF=0.4_#70.dat, 0.4, 0.4, 70, 6487, 4707, 10314, 4708, 9874, 4708, 9876, 4708, 0, 9175, NaN, NaN
random_RDD=0.4_TF=0.4_#75.dat, 0.4, 0.4, 75, 2362, 6066, 3730, 6066, 3409, 6068, 3326, 6068, 1, 11158, NaN, NaN
random_RDD=0.4_TF=0.4_#80.dat, 0.4, 0.4, 80, 3177, 9267, 6996, 9267, 7042, 9270, 6845, 9270, 1, 16032, NaN, NaN
random_RDD=0.4_TF=0.6_#5.dat, 0.4, 0.6, 5, 0, 329, 1, 329, 0, 329, 0, 329, 0, 405, 0, 329
random_RDD=0.4_TF=0.6_#10.dat, 0.4, 0.6, 10, 0, 664, 1, 664, 0, 664, 0, 666, 0, 727, 3967, 664
random_RDD=0.4_TF=0.6_#15.dat, 0.4, 0.6, 15, 0, 1130, 0, 1130, 0, 1130, 0, 1130, 0, 1564, NaN, NaN
random_RDD=0.4_TF=0.6_#20.dat, 0.4, 0.6, 20, 0, 2814, 0, 2816, 0, 2816, 1, 2816, 0, 4596, NaN, NaN
random_RDD=0.4_TF=0.6_#25.dat, 0.4, 0.6, 25, 2, 3222, 2, 3222, 2, 3222, 2, 3226, 0, 5460, NaN, NaN
random_RDD=0.4_TF=0.6_#30.dat, 0.4, 0.6, 30, 3, 2649, 6, 2649, 6, 2651, 4, 2651, 0, 4053, NaN, NaN
random_RDD=0.4_TF=0.6_#35.dat, 0.4, 0.6, 35, 4, 4062, 7, 4062, 6, 4062, 7, 4062, 0, 8054, NaN, NaN
random_RDD=0.4_TF=0.6_#40.dat, 0.4, 0.6, 40, 132, 9779, 143, 9779, 148, 9779, 141, 9779, 1, 14328, NaN, NaN
random_RDD=0.4_TF=0.6_#45.dat, 0.4, 0.6, 45, 78, 9363, 129, 9363, 107, 9363, 116, 9363, 0, 15630, NaN, NaN
random_RDD=0.4_TF=0.6_#50.dat, 0.4, 0.6, 50, 133, 9196, 159, 9196, 181, 9197, 184, 9197, 0, 16499, NaN, NaN
random_RDD=0.4_TF=0.6_#55.dat, 0.4, 0.6, 55, 262, 11988, 474, 11989, 511, 11991, 530, 11991, 0, 21083, NaN, NaN
random_RDD=0.4_TF=0.6_#60.dat, 0.4, 0.6, 60, 625, 14027, 1238, 14027, 1233, 14027, 1218, 14027, 0, 22923, NaN, NaN
random_RDD=0.4_TF=0.6_#65.dat, 0.4, 0.6, 65, 955, 16298, 2087, 16298, 2037, 16304, 2041, 16304, 0, 29295, NaN, NaN
random_RDD=0.4_TF=0.6_#70.dat, 0.4, 0.6, 70, 1416, 21087, 2531, 21087, 2476, 21087, 2456, 21087, 0, 36780, NaN, NaN
random_RDD=0.4_TF=0.6_#75.dat, 0.4, 0.6, 75, 1600, 26005, 2133, 26005, 2079, 26007, 2048, 26007, 0, 41325, NaN, NaN
random_RDD=0.4_TF=0.6_#80.dat, 0.4, 0.6, 80, 6054, 22237, 13385, 22240, 13695, 22240, 13164, 22240, 0, 39964, NaN, NaN
random_RDD=0.4_TF=0.8_#5.dat, 0.4, 0.8, 5, 1, 267, 0, 267, 0, 267, 0, 269, 0, 296, 0, 267
random_RDD=0.4_TF=0.8_#10.dat, 0.4, 0.8, 10, 0, 1167, 1, 1167, 0, 1167, 0, 1167, 0, 1535, 5515, 1167
random_RDD=0.4_TF=0.8_#15.dat, 0.4, 0.8, 15, 0, 1929, 1, 1929, 1, 1929, 1, 1929, 0, 3224, NaN, NaN
random_RDD=0.4_TF=0.8_#20.dat, 0.4, 0.8, 20, 0, 3950, 0, 3950, 0, 3950, 1, 3950, 0, 6846, NaN, NaN
random_RDD=0.4_TF=0.8_#25.dat, 0.4, 0.8, 25, 0, 5019, 1, 5022, 1, 5022, 1, 5022, 0, 9180, NaN, NaN
random_RDD=0.4_TF=0.8_#30.dat, 0.4, 0.8, 30, 1, 8467, 1, 8467, 1, 8467, 1, 8473, 0, 13786, NaN, NaN
random_RDD=0.4_TF=0.8_#35.dat, 0.4, 0.8, 35, 1, 15952, 2, 15953, 1, 15953, 2, 15953, 0, 22319, NaN, NaN
random_RDD=0.4_TF=0.8_#40.dat, 0.4, 0.8, 40, 7, 17651, 18, 17651, 12, 17651, 18, 17651, 0, 26040, NaN, NaN
random_RDD=0.4_TF=0.8_#45.dat, 0.4, 0.8, 45, 14, 18301, 22, 18301, 23, 18303, 22, 18303, 0, 32688, NaN, NaN
random_RDD=0.4_TF=0.8_#50.dat, 0.4, 0.8, 50, 31, 23569, 44, 23569, 47, 23570, 42, 23570, 0, 41011, NaN, NaN
random_RDD=0.4_TF=0.8_#55.dat, 0.4, 0.8, 55, 20, 28936, 30, 28938, 31, 28938, 31, 28938, 0, 45640, NaN, NaN
random_RDD=0.4_TF=0.8_#60.dat, 0.4, 0.8, 60, 135, 29230, 141, 29230, 137, 29230, 131, 29235, 0, 43893, NaN, NaN
random_RDD=0.4_TF=0.8_#65.dat, 0.4, 0.8, 65, 50, 45484, 66, 45484, 60, 45484, 67, 45484, 1, 73141, NaN, NaN
random_RDD=0.4_TF=0.8_#70.dat, 0.4, 0.8, 70, 391, 43927, 567, 43927, 571, 43927, 555, 43930, 0, 71324, NaN, NaN
random_RDD=0.4_TF=0.8_#75.dat, 0.4, 0.8, 75, 92, 55140, 151, 55140, 139, 55140, 160, 55140, 1, 88824, NaN, NaN
random_RDD=0.4_TF=0.8_#80.dat, 0.4, 0.8, 80, 334, 53935, 438, 53935, 436, 53935, 428, 53935, 0, 89368, NaN, NaN
random_RDD=0.4_TF=1.0_#5.dat, 0.4, 1.0, 5, 0, 604, 0, 604, 0, 604, 0, 607, 0, 614, 0, 604
random_RDD=0.4_TF=1.0_#10.dat, 0.4, 1.0, 10, 0, 1992, 0, 1992, 0, 1992, 0, 1992, 0, 2789, 4635, 1992
random_RDD=0.4_TF=1.0_#15.dat, 0.4, 1.0, 15, 0, 4269, 0, 4270, 0, 4270, 0, 4272, 0, 7060, NaN, NaN
random_RDD=0.4_TF=1.0_#20.dat, 0.4, 1.0, 20, 0, 7376, 0, 7376, 0, 7376, 0, 7376, 0, 10916, NaN, NaN
random_RDD=0.4_TF=1.0_#25.dat, 0.4, 1.0, 25, 0, 10888, 0, 10888, 0, 10888, 0, 10888, 0, 15127, NaN, NaN
random_RDD=0.4_TF=1.0_#30.dat, 0.4, 1.0, 30, 0, 16232, 0, 16232, 0, 16232, 0, 16232, 0, 23186, NaN, NaN
random_RDD=0.4_TF=1.0_#35.dat, 0.4, 1.0, 35, 0, 24061, 0, 24061, 0, 24061, 0, 24061, 0, 34402, NaN, NaN
random_RDD=0.4_TF=1.0_#40.dat, 0.4, 1.0, 40, 1, 31630, 0, 31630, 0, 31630, 0, 31630, 0, 43938, NaN, NaN
random_RDD=0.4_TF=1.0_#45.dat, 0.4, 1.0, 45, 0, 32751, 0, 32751, 0, 32751, 0, 32751, 0, 49887, NaN, NaN
random_RDD=0.4_TF=1.0_#50.dat, 0.4, 1.0, 50, 1, 38905, 1, 38905, 1, 38906, 1, 38906, 0, 57896, NaN, NaN
random_RDD=0.4_TF=1.0_#55.dat, 0.4, 1.0, 55, 1, 59271, 2, 59271, 1, 59271, 1, 59277, 0, 87166, NaN, NaN
random_RDD=0.4_TF=1.0_#60.dat, 0.4, 1.0, 60, 0, 73786, 1, 73786, 1, 73786, 1, 73786, 0, 105988, NaN, NaN
random_RDD=0.4_TF=1.0_#65.dat, 0.4, 1.0, 65, 1, 74714, 2, 74715, 2, 74715, 2, 74717, 1, 112184, NaN, NaN
random_RDD=0.4_TF=1.0_#70.dat, 0.4, 1.0, 70, 1, 91448, 3, 91448, 3, 91448, 3, 91448, 0, 126460, NaN, NaN
random_RDD=0.4_TF=1.0_#75.dat, 0.4, 1.0, 75, 2, 85601, 1, 85601, 1, 85601, 1, 85610, 1, 129079, NaN, NaN
random_RDD=0.4_TF=1.0_#80.dat, 0.4, 1.0, 80, 2, 131296, 3, 131296, 3, 131296, 3, 131296, 1, 175488, NaN, NaN
random_RDD=0.6_TF=0.2_#5.dat, 0.6, 0.2, 5, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2
random_RDD=0.6_TF=0.2_#10.dat, 0.6, 0.2, 10, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 2025, 3
random_RDD=0.6_TF=0.2_#15.dat, 0.6, 0.2, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#20.dat, 0.6, 0.2, 20, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#25.dat, 0.6, 0.2, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#30.dat, 0.6, 0.2, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#35.dat, 0.6, 0.2, 35, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#40.dat, 0.6, 0.2, 40, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#45.dat, 0.6, 0.2, 45, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#50.dat, 0.6, 0.2, 50, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#55.dat, 0.6, 0.2, 55, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#60.dat, 0.6, 0.2, 60, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#65.dat, 0.6, 0.2, 65, 1218, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#70.dat, 0.6, 0.2, 70, 915, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#75.dat, 0.6, 0.2, 75, 832, 0, 0, 0, 0, 0, 0, 0, 1, 0, NaN, NaN
