Filename, RDD, TF, Size, Dynamic-runtime, Dynamic-tardiness, Approx-e=0.1-runtime, Approx-e=0.1-tardiness, Approx-e=0.2-runtime, Approx-e=0.2-tardiness, Approx-e=0.3-runtime, Approx-e=0.3-tardiness, Greedy-runtime, Greedy-tardiness, BestFirst-runtime, BestFirst-tardiness
random_RDD=0.2_TF=0.2_#60.dat, 0.2, 0.2, 60, 463, 865, 655, 865, 686, 865, 718, 865, 0, 1079, NaN, NaN
random_RDD=0.2_TF=0.2_#65.dat, 0.2, 0.2, 65, 3529, 1068, 4318, 1068, 4229, 1068, 4904, 1068, 0, 1424, NaN, NaN
random_RDD=0.2_TF=0.2_#70.dat, 0.2, 0.2, 70, 1872, 1086, 3448, 1086, 3416, 1086, 2983, 1086, 0, 1329, NaN, NaN
random_RDD=0.2_TF=0.2_#75.dat, 0.2, 0.2, 75, 1880, 1252, 2513, 1252, 2472, 1252, 2560, 1252, 0, 2073, NaN, NaN
random_RDD=0.2_TF=0.2_#80.dat, 0.2, 0.2, 80, 4542, 1770, 8782, 1770, 8735, 1770, 8580, 1770, 16, 2995, NaN, NaN
random_RDD=0.2_TF=0.4_#5.dat, 0.2, 0.4, 5, 0, 198, 0, 198, 0, 198, 0, 198, 0, 203, 0, 198
random_RDD=0.2_TF=0.4_#10.dat, 0.2, 0.4, 10, 0, 216, 0, 216, 0, 216, 0, 216, 0, 484, 4259, 216
random_RDD=0.2_TF=0.4_#15.dat, 0.2, 0.4, 15, 63, 654, 0, 654, 0, 654, 0, 654, 0, 841, NaN, NaN
random_RDD=0.2_TF=0.4_#20.dat, 0.2, 0.4, 20, 0, 1066, 0, 1067, 0, 1067, 0, 1067, 0, 2294, NaN, NaN
random_RDD=0.2_TF=0.4_#25.dat, 0.2, 0.4, 25, 0, 1148, 0, 1148, 0, 1148, 0, 1148, 0, 1808, NaN, NaN
random_RDD=0.2_TF=0.4_#30.dat, 0.2, 0.4, 30, 0, 1183, 15, 1183, 15, 1183, 15, 1183, 0, 2536, NaN, NaN
random_RDD=0.2_TF=0.4_#35.dat, 0.2, 0.4, 35, 0, 2698, 0, 2698, 16, 2698, 16, 2701, 0, 4093, NaN, NaN
random_RDD=0.2_TF=0.4_#40.dat, 0.2, 0.4, 40, 15, 3475, 46, 3475, 30, 3475, 46, 3475, 0, 5818, NaN, NaN
random_RDD=0.2_TF=0.4_#45.dat, 0.2, 0.4, 45, 47, 3860, 63, 3860, 63, 3860, 63, 3863, 0, 5629, NaN, NaN
random_RDD=0.2_TF=0.4_#50.dat, 0.2, 0.4, 50, 270, 4986, 307, 4986, 322, 4986, 338, 4986, 0, 7145, NaN, NaN
random_RDD=0.2_TF=0.4_#55.dat, 0.2, 0.4, 55, 122, 6295, 286, 6295, 286, 6295, 286, 6298, 0, 10467, NaN, NaN
random_RDD=0.2_TF=0.4_#60.dat, 0.2, 0.4, 60, 796, 7098, 1301, 7098, 1232, 7098, 1169, 7098, 0, 10792, NaN, NaN
random_RDD=0.2_TF=0.4_#65.dat, 0.2, 0.4, 65, 807, 8743, 1353, 8743, 1328, 8743, 1310, 8743, 0, 13323, NaN, NaN
random_RDD=0.2_TF=0.4_#70.dat, 0.2, 0.4, 70, 4978, 9468, 8261, 9468, 7989, 9468, 8160, 9468, 0, 18690, NaN, NaN
random_RDD=0.2_TF=0.4_#75.dat, 0.2, 0.4, 75, 3748, 10596, 5464, 10596, 5184, 10596, 5449, 10596, 15, 15153, NaN, NaN
random_RDD=0.2_TF=0.4_#80.dat, 0.2, 0.4, 80, 8617, 13727, 18175, 13727, 15897, 13727, 16195, 13730, 0, 23320, NaN, NaN
random_RDD=0.2_TF=0.6_#5.dat, 0.2, 0.6, 5, 0, 140, 0, 140, 0, 140, 0, 140, 0, 247, 0, 140
random_RDD=0.2_TF=0.6_#10.dat, 0.2, 0.6, 10, 0, 889, 0, 889, 0, 889, 0, 889, 0, 1038, 6813, 889
random_RDD=0.2_TF=0.6_#15.dat, 0.2, 0.6, 15, 0, 1200, 0, 1201, 0, 1201, 0, 1201, 0, 1918, NaN, NaN
random_RDD=0.2_TF=0.6_#20.dat, 0.2, 0.6, 20, 0, 1570, 0, 1570, 0, 1570, 0, 1575, 0, 3317, NaN, NaN
random_RDD=0.2_TF=0.6_#25.dat, 0.2, 0.6, 25, 0, 2903, 0, 2903, 0, 2903, 0, 2903, 0, 4725, NaN, NaN
random_RDD=0.2_TF=0.6_#30.dat, 0.2, 0.6, 30, 0, 5043, 0, 5043, 0, 5043, 0, 5043, 0, 8621, NaN, NaN
random_RDD=0.2_TF=0.6_#35.dat, 0.2, 0.6, 35, 0, 6999, 15, 6999, 15, 7004, 15, 7004, 0, 12340, NaN, NaN
random_RDD=0.2_TF=0.6_#40.dat, 0.2, 0.6, 40, 16, 10476, 35, 10476, 35, 10476, 35, 10476, 0, 17134, NaN, NaN
random_RDD=0.2_TF=0.6_#45.dat, 0.2, 0.6, 45, 57, 10957, 72, 10962, 88, 10962, 72, 10962, 0, 19303, NaN, NaN
random_RDD=0.2_TF=0.6_#50.dat, 0.2, 0.6, 50, 62, 12814, 77, 12814, 62, 12814, 77, 12814, 0, 20804, NaN, NaN
random_RDD=0.2_TF=0.6_#55.dat, 0.2, 0.6, 55, 63, 16069, 92, 16069, 102, 16069, 79, 16069, 0, 22140, NaN, NaN
random_RDD=0.2_TF=0.6_#60.dat, 0.2, 0.6, 60, 364, 20883, 556, 20883, 541, 20883, 556, 20883, 0, 30969, NaN, NaN
random_RDD=0.2_TF=0.6_#65.dat, 0.2, 0.6, 65, 555, 20665, 793, 20665, 853, 20669, 778, 20669, 0, 32287, NaN, NaN
random_RDD=0.2_TF=0.6_#70.dat, 0.2, 0.6, 70, 2352, 22136, 3009, 22136, 3455, 22136, 2926, 22136, 0, 44392, NaN, NaN
random_RDD=0.2_TF=0.6_#75.dat, 0.2, 0.6, 75, 1513, 31566, 3821, 31566, 3793, 31566, 3837, 31582, 0, 48694, NaN, NaN
random_RDD=0.2_TF=0.6_#80.dat, 0.2, 0.6, 80, 1309, 32477, 2174, 32478, 2237, 32478, 2036, 32478, 0, 52211, NaN, NaN
random_RDD=0.2_TF=0.8_#5.dat, 0.2, 0.8, 5, 0, 396, 0, 396, 0, 396, 0, 396, 0, 607, 0, 396
random_RDD=0.2_TF=0.8_#10.dat, 0.2, 0.8, 10, 0, 1569, 0, 1569, 0, 1569, 0, 1569, 0, 2029, 5433, 1569
random_RDD=0.2_TF=0.8_#15.dat, 0.2, 0.8, 15, 0, 2590, 0, 2590, 0, 2590, 0, 2590, 0, 3523, NaN, NaN
random_RDD=0.2_TF=0.8_#20.dat, 0.2, 0.8, 20, 0, 4999, 0, 4999, 0, 4999, 0, 5002, 0, 7529, NaN, NaN
random_RDD=0.2_TF=0.8_#25.dat, 0.2, 0.8, 25, 0, 5896, 0, 5896, 0, 5896, 0, 5896, 0, 8933, NaN, NaN
random_RDD=0.2_TF=0.8_#30.dat, 0.2, 0.8, 30, 0, 13769, 0, 13771, 0, 13771, 0, 13771, 0, 17167, NaN, NaN
random_RDD=0.2_TF=0.8_#35.dat, 0.2, 0.8, 35, 0, 10768, 16, 10768, 16, 10768, 16, 10768, 0, 19493, NaN, NaN
random_RDD=0.2_TF=0.8_#40.dat, 0.2, 0.8, 40, 0, 16005, 0, 16005, 0, 16005, 0, 16007, 0, 29078, NaN, NaN
random_RDD=0.2_TF=0.8_#45.dat, 0.2, 0.8, 45, 0, 23477, 0, 23477, 0, 23477, 0, 23477, 0, 36111, NaN, NaN
random_RDD=0.2_TF=0.8_#50.dat, 0.2, 0.8, 50, 16, 25834, 31, 25835, 16, 25835, 31, 25835, 0, 38607, NaN, NaN
random_RDD=0.2_TF=0.8_#55.dat, 0.2, 0.8, 55, 45, 37149, 107, 37149, 92, 37149, 92, 37150, 0, 58550, NaN, NaN
random_RDD=0.2_TF=0.8_#60.dat, 0.2, 0.8, 60, 31, 36349, 50, 36349, 50, 36349, 50, 36349, 0, 58136, NaN, NaN
random_RDD=0.2_TF=0.8_#65.dat, 0.2, 0.8, 65, 135, 47499, 181, 47499, 181, 47502, 195, 47510, 0, 74719, NaN, NaN
random_RDD=0.2_TF=0.8_#70.dat, 0.2, 0.8, 70, 241, 42997, 383, 42997, 383, 43003, 367, 43003, 0, 77056, NaN, NaN
random_RDD=0.2_TF=0.8_#75.dat, 0.2, 0.8, 75, 54, 54048, 132, 54048, 132, 54048, 148, 54048, 0, 81979, NaN, NaN
random_RDD=0.2_TF=0.8_#80.dat, 0.2, 0.8, 80, 375, 62435, 611, 62436, 627, 62436, 680, 62436, 0, 98265, NaN, NaN
random_RDD=0.2_TF=1.0_#5.dat, 0.2, 1.0, 5, 0, 419, 0, 419, 0, 419, 0, 419, 0, 546, 0, 419
random_RDD=0.2_TF=1.0_#10.dat, 0.2, 1.0, 10, 0, 1921, 0, 1921, 0, 1921, 0, 1921, 0, 2715, 5454, 1921
random_RDD=0.2_TF=1.0_#15.dat, 0.2, 1.0, 15, 0, 3944, 0, 3944, 0, 3944, 0, 3946, 0, 6022, NaN, NaN
random_RDD=0.2_TF=1.0_#20.dat, 0.2, 1.0, 20, 0, 7032, 0, 7032, 0, 7032, 0, 7032, 0, 9947, NaN, NaN
random_RDD=0.2_TF=1.0_#25.dat, 0.2, 1.0, 25, 0, 11344, 0, 11344, 0, 11344, 0, 11344, 0, 15109, NaN, NaN
random_RDD=0.2_TF=1.0_#30.dat, 0.2, 1.0, 30, 0, 12864, 0, 12864, 0, 12864, 0, 12864, 0, 21418, NaN, NaN
random_RDD=0.2_TF=1.0_#35.dat, 0.2, 1.0, 35, 15, 22558, 0, 22558, 0, 22558, 0, 22558, 0, 28298, NaN, NaN
random_RDD=0.2_TF=1.0_#40.dat, 0.2, 1.0, 40, 0, 33256, 0, 33256, 0, 33256, 0, 33256, 0, 46494, NaN, NaN
random_RDD=0.2_TF=1.0_#45.dat, 0.2, 1.0, 45, 0, 36891, 0, 36891, 0, 36891, 0, 36891, 0, 52120, NaN, NaN
random_RDD=0.2_TF=1.0_#50.dat, 0.2, 1.0, 50, 0, 43331, 0, 43331, 0, 43331, 0, 43331, 0, 65372, NaN, NaN
random_RDD=0.2_TF=1.0_#55.dat, 0.2, 1.0, 55, 0, 53067, 0, 53067, 0, 53067, 0, 53067, 0, 80156, NaN, NaN
random_RDD=0.2_TF=1.0_#60.dat, 0.2, 1.0, 60, 0, 47152, 16, 47152, 16, 47152, 16, 47153, 0, 75331, NaN, NaN
random_RDD=0.2_TF=1.0_#65.dat, 0.2, 1.0, 65, 0, 77220, 0, 77220, 0, 77220, 0, 77220, 0, 115588, NaN, NaN
random_RDD=0.2_TF=1.0_#70.dat, 0.2, 1.0, 70, 0, 87288, 0, 87288, 0, 87288, 0, 87288, 0, 124285, NaN, NaN
random_RDD=0.2_TF=1.0_#75.dat, 0.2, 1.0, 75, 0, 84307, 0, 84307, 0, 84309, 0, 84309, 0, 128269, NaN, NaN
random_RDD=0.2_TF=1.0_#80.dat, 0.2, 1.0, 80, 0, 114361, 0, 114361, 0, 114361, 0, 114372, 0, 173268, NaN, NaN
random_RDD=0.4_TF=0.2_#5.dat, 0.4, 0.2, 5, 0, 45, 16, 45, 0, 45, 0, 45, 0, 47, 0, 45
random_RDD=0.4_TF=0.2_#10.dat, 0.4, 0.2, 10, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 3818, 52
random_RDD=0.4_TF=0.2_#15.dat, 0.4, 0.2, 15, 0, 24, 0, 24, 0, 24, 0, 24, 0, 27, NaN, NaN
random_RDD=0.4_TF=0.2_#20.dat, 0.4, 0.2, 20, 0, 24, 0, 24, 0, 24, 0, 24, 0, 26, NaN, NaN
random_RDD=0.4_TF=0.2_#25.dat, 0.4, 0.2, 25, 0, 57, 0, 57, 0, 57, 0, 57, 0, 57, NaN, NaN
random_RDD=0.4_TF=0.2_#30.dat, 0.4, 0.2, 30, 16, 223, 16, 223, 16, 223, 16, 224, 0, 283, NaN, NaN
random_RDD=0.4_TF=0.2_#35.dat, 0.4, 0.2, 35, 0, 14, 15, 14, 0, 14, 15, 14, 0, 14, NaN, NaN
random_RDD=0.4_TF=0.2_#40.dat, 0.4, 0.2, 40, 10, 8, 10, 8, 10, 8, 10, 8, 0, 8, NaN, NaN
random_RDD=0.4_TF=0.2_#45.dat, 0.4, 0.2, 45, 109, 9, 122, 9, 132, 9, 132, 9, 0, 9, NaN, NaN
random_RDD=0.4_TF=0.2_#50.dat, 0.4, 0.2, 50, 47, 46, 63, 46, 63, 46, 63, 46, 0, 46, NaN, NaN
random_RDD=0.4_TF=0.2_#55.dat, 0.4, 0.2, 55, 394, 36, 583, 36, 593, 36, 549, 36, 0, 49, NaN, NaN
random_RDD=0.4_TF=0.2_#60.dat, 0.4, 0.2, 60, 539, 12, 661, 12, 676, 12, 692, 12, 0, 12, NaN, NaN
random_RDD=0.4_TF=0.2_#65.dat, 0.4, 0.2, 65, 2509, 82, 4442, 82, 4333, 82, 3880, 82, 0, 106, NaN, NaN
random_RDD=0.4_TF=0.2_#70.dat, 0.4, 0.2, 70, 1806, 5, 2400, 5, 2479, 5, 2732, 5, 0, 5, NaN, NaN
random_RDD=0.4_TF=0.2_#75.dat, 0.4, 0.2, 75, 3000, 52, 3904, 52, 3964, 52, 3964, 52, 0, 52, NaN, NaN
random_RDD=0.4_TF=0.2_#80.dat, 0.4, 0.2, 80, 7792, 10, 13748, 10, 13748, 10, 9523, 10, 0, 10, NaN, NaN
random_RDD=0.4_TF=0.4_#5.dat, 0.4, 0.4, 5, 0, 66, 0, 66, 0, 66, 0, 66, 0, 66, 0, 66
random_RDD=0.4_TF=0.4_#10.dat, 0.4, 0.4, 10, 0, 185, 0, 185, 0, 185, 0, 185, 0, 221, 3612, 185
random_RDD=0.4_TF=0.4_#15.dat, 0.4, 0.4, 15, 0, 476, 0, 476, 0, 477, 0, 477, 0, 629, NaN, NaN
random_RDD=0.4_TF=0.4_#20.dat, 0.4, 0.4, 20, 0, 364, 0, 364, 0, 364, 0, 364, 0, 578, NaN, NaN
random_RDD=0.4_TF=0.4_#25.dat, 0.4, 0.4, 25, 0, 1183, 0, 1183, 0, 1183, 0, 1183, 0, 1399, NaN, NaN
random_RDD=0.4_TF=0.4_#30.dat, 0.4, 0.4, 30, 16, 754, 16, 754, 16, 754, 16, 754, 0, 1355, NaN, NaN
random_RDD=0.4_TF=0.4_#35.dat, 0.4, 0.4, 35, 0, 1610, 15, 1610, 15, 1610, 15, 1610, 0, 2050, NaN, NaN
random_RDD=0.4_TF=0.4_#40.dat, 0.4, 0.4, 40, 60, 2953, 76, 2953, 76, 2953, 76, 2953, 0, 4354, NaN, NaN
random_RDD=0.4_TF=0.4_#45.dat, 0.4, 0.4, 45, 93, 3718, 135, 3718, 135, 3718, 135, 3720, 0, 6490, NaN, NaN
random_RDD=0.4_TF=0.4_#50.dat, 0.4, 0.4, 50, 345, 6546, 630, 6546, 677, 6546, 677, 6546, 0, 9483, NaN, NaN
random_RDD=0.4_TF=0.4_#55.dat, 0.4, 0.4, 55, 114, 3588, 158, 3588, 158, 3588, 174, 3588, 0, 4380, NaN, NaN
random_RDD=0.4_TF=0.4_#60.dat, 0.4, 0.4, 60, 588, 4053, 738, 4053, 797, 4053, 782, 4053, 0, 6632, NaN, NaN
random_RDD=0.4_TF=0.4_#65.dat, 0.4, 0.4, 65, 2046, 5096, 3270, 5096, 3285, 5096, 2986, 5096, 0, 9780, NaN, NaN
random_RDD=0.4_TF=0.4_#70.dat, 0.4, 0.4, 70, 5651, 4707, 9134, 4708, 8803, 4708, 9043, 4708, 0, 9175, NaN, NaN
random_RDD=0.4_TF=0.4_#75.dat, 0.4, 0.4, 75, 2168, 6066, 3712, 6066, 3286, 6068, 3214, 6068, 0, 11158, NaN, NaN
random_RDD=0.4_TF=0.4_#80.dat, 0.4, 0.4, 80, 3116, 9267, 6885, 9267, 6940, 9270, 6642, 9270, 0, 16032, NaN, NaN
random_RDD=0.4_TF=0.6_#5.dat, 0.4, 0.6, 5, 0, 329, 0, 329, 0, 329, 0, 329, 0, 405, 0, 329
random_RDD=0.4_TF=0.6_#10.dat, 0.4, 0.6, 10, 0, 664, 0, 664, 0, 664, 0, 666, 0, 727, 4144, 664
random_RDD=0.4_TF=0.6_#15.dat, 0.4, 0.6, 15, 0, 1130, 0, 1130, 0, 1130, 0, 1130, 0, 1564, NaN, NaN
random_RDD=0.4_TF=0.6_#20.dat, 0.4, 0.6, 20, 0, 2814, 0, 2816, 0, 2816, 0, 2816, 0, 4596, NaN, NaN
random_RDD=0.4_TF=0.6_#25.dat, 0.4, 0.6, 25, 0, 3222, 0, 3222, 0, 3222, 0, 3226, 0, 5460, NaN, NaN
random_RDD=0.4_TF=0.6_#30.dat, 0.4, 0.6, 30, 0, 2649, 0, 2649, 0, 2651, 0, 2651, 0, 4053, NaN, NaN
random_RDD=0.4_TF=0.6_#35.dat, 0.4, 0.6, 35, 0, 4062, 0, 4062, 0, 4062, 0, 4062, 0, 8054, NaN, NaN
random_RDD=0.4_TF=0.6_#40.dat, 0.4, 0.6, 40, 16, 9779, 31, 9779, 31, 9779, 31, 9779, 0, 14328, NaN, NaN
random_RDD=0.4_TF=0.6_#45.dat, 0.4, 0.6, 45, 73, 9363, 210, 9363, 88, 9363, 210, 9363, 0, 15630, NaN, NaN
random_RDD=0.4_TF=0.6_#50.dat, 0.4, 0.6, 50, 117, 9196, 164, 9196, 195, 9197, 180, 9197, 0, 16499, NaN, NaN
random_RDD=0.4_TF=0.6_#55.dat, 0.4, 0.6, 55, 239, 11988, 553, 11989, 568, 11991, 599, 11991, 0, 21083, NaN, NaN
random_RDD=0.4_TF=0.6_#60.dat, 0.4, 0.6, 60, 627, 14027, 1259, 14027, 1274, 14027, 1290, 14027, 0, 22923, NaN, NaN
random_RDD=0.4_TF=0.6_#65.dat, 0.4, 0.6, 65, 1323, 16298, 1693, 16298, 1658, 16304, 1612, 16304, 0, 29295, NaN, NaN
random_RDD=0.4_TF=0.6_#70.dat, 0.4, 0.6, 70, 1543, 21087, 2839, 21087, 2766, 21087, 2751, 21087, 0, 36780, NaN, NaN
random_RDD=0.4_TF=0.6_#75.dat, 0.4, 0.6, 75, 1431, 26005, 2229, 26005, 2182, 26007, 2096, 26007, 0, 41325, NaN, NaN
random_RDD=0.4_TF=0.6_#80.dat, 0.4, 0.6, 80, 5753, 22237, 13177, 22240, 13478, 22240, 12864, 22240, 0, 39964, NaN, NaN
random_RDD=0.4_TF=0.8_#5.dat, 0.4, 0.8, 5, 0, 267, 0, 267, 0, 267, 0, 269, 0, 296, 0, 267
random_RDD=0.4_TF=0.8_#10.dat, 0.4, 0.8, 10, 0, 1167, 0, 1167, 0, 1167, 0, 1167, 0, 1535, 5609, 1167
random_RDD=0.4_TF=0.8_#15.dat, 0.4, 0.8, 15, 0, 1929, 15, 1929, 15, 1929, 15, 1929, 0, 3224, NaN, NaN
random_RDD=0.4_TF=0.8_#20.dat, 0.4, 0.8, 20, 0, 3950, 0, 3950, 0, 3950, 0, 3950, 0, 6846, NaN, NaN
random_RDD=0.4_TF=0.8_#25.dat, 0.4, 0.8, 25, 0, 5019, 0, 5022, 0, 5022, 0, 5022, 0, 9180, NaN, NaN
random_RDD=0.4_TF=0.8_#30.dat, 0.4, 0.8, 30, 0, 8467, 0, 8467, 0, 8467, 0, 8473, 0, 13786, NaN, NaN
random_RDD=0.4_TF=0.8_#35.dat, 0.4, 0.8, 35, 0, 15952, 0, 15953, 0, 15953, 0, 15953, 0, 22319, NaN, NaN
random_RDD=0.4_TF=0.8_#40.dat, 0.4, 0.8, 40, 166, 17651, 166, 17651, 166, 17651, 166, 17651, 0, 26040, NaN, NaN
random_RDD=0.4_TF=0.8_#45.dat, 0.4, 0.8, 45, 31, 18301, 31, 18301, 31, 18303, 31, 18303, 0, 32688, NaN, NaN
random_RDD=0.4_TF=0.8_#50.dat, 0.4, 0.8, 50, 32, 23569, 58, 23569, 58, 23570, 48, 23570, 0, 41011, NaN, NaN
random_RDD=0.4_TF=0.8_#55.dat, 0.4, 0.8, 55, 16, 28936, 32, 28938, 32, 28938, 32, 28938, 0, 45640, NaN, NaN
random_RDD=0.4_TF=0.8_#60.dat, 0.4, 0.8, 60, 31, 29230, 31, 29230, 46, 29230, 46, 29235, 0, 43893, NaN, NaN
random_RDD=0.4_TF=0.8_#65.dat, 0.4, 0.8, 65, 52, 45484, 52, 45484, 52, 45484, 52, 45484, 0, 73141, NaN, NaN
random_RDD=0.4_TF=0.8_#70.dat, 0.4, 0.8, 70, 355, 43927, 547, 43927, 563, 43927, 532, 43930, 0, 71324, NaN, NaN
random_RDD=0.4_TF=0.8_#75.dat, 0.4, 0.8, 75, 91, 55140, 154, 55140, 138, 55140, 154, 55140, 0, 88824, NaN, NaN
random_RDD=0.4_TF=0.8_#80.dat, 0.4, 0.8, 80, 359, 53935, 494, 53935, 478, 53935, 463, 53935, 0, 89368, NaN, NaN
random_RDD=0.4_TF=1.0_#5.dat, 0.4, 1.0, 5, 0, 604, 0, 604, 0, 604, 0, 607, 0, 614, 0, 604
random_RDD=0.4_TF=1.0_#10.dat, 0.4, 1.0, 10, 0, 1992, 0, 1992, 0, 1992, 0, 1992, 0, 2789, 4587, 1992
random_RDD=0.4_TF=1.0_#15.dat, 0.4, 1.0, 15, 0, 4269, 0, 4270, 0, 4270, 0, 4272, 0, 7060, NaN, NaN
random_RDD=0.4_TF=1.0_#20.dat, 0.4, 1.0, 20, 0, 7376, 0, 7376, 0, 7376, 0, 7376, 0, 10916, NaN, NaN
random_RDD=0.4_TF=1.0_#25.dat, 0.4, 1.0, 25, 0, 10888, 0, 10888, 0, 10888, 0, 10888, 0, 15127, NaN, NaN
random_RDD=0.4_TF=1.0_#30.dat, 0.4, 1.0, 30, 0, 16232, 0, 16232, 0, 16232, 0, 16232, 0, 23186, NaN, NaN
random_RDD=0.4_TF=1.0_#35.dat, 0.4, 1.0, 35, 0, 24061, 15, 24061, 15, 24061, 15, 24061, 0, 34402, NaN, NaN
random_RDD=0.4_TF=1.0_#40.dat, 0.4, 1.0, 40, 0, 31630, 0, 31630, 0, 31630, 0, 31630, 0, 43938, NaN, NaN
random_RDD=0.4_TF=1.0_#45.dat, 0.4, 1.0, 45, 0, 32751, 0, 32751, 0, 32751, 0, 32751, 0, 49887, NaN, NaN
random_RDD=0.4_TF=1.0_#50.dat, 0.4, 1.0, 50, 0, 38905, 0, 38905, 0, 38906, 0, 38906, 0, 57896, NaN, NaN
random_RDD=0.4_TF=1.0_#55.dat, 0.4, 1.0, 55, 0, 59271, 0, 59271, 0, 59271, 0, 59277, 0, 87166, NaN, NaN
random_RDD=0.4_TF=1.0_#60.dat, 0.4, 1.0, 60, 0, 73786, 16, 73786, 16, 73786, 0, 73786, 0, 105988, NaN, NaN
random_RDD=0.4_TF=1.0_#65.dat, 0.4, 1.0, 65, 0, 74714, 0, 74715, 0, 74715, 0, 74717, 0, 112184, NaN, NaN
random_RDD=0.4_TF=1.0_#70.dat, 0.4, 1.0, 70, 0, 91448, 0, 91448, 0, 91448, 0, 91448, 0, 126460, NaN, NaN
random_RDD=0.4_TF=1.0_#75.dat, 0.4, 1.0, 75, 0, 85601, 0, 85601, 0, 85601, 0, 85610, 0, 129079, NaN, NaN
random_RDD=0.4_TF=1.0_#80.dat, 0.4, 1.0, 80, 0, 131296, 0, 131296, 0, 131296, 0, 131296, 0, 175488, NaN, NaN
random_RDD=0.6_TF=0.2_#5.dat, 0.6, 0.2, 5, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2
random_RDD=0.6_TF=0.2_#10.dat, 0.6, 0.2, 10, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 2009, 3
random_RDD=0.6_TF=0.2_#15.dat, 0.6, 0.2, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#20.dat, 0.6, 0.2, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#25.dat, 0.6, 0.2, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#30.dat, 0.6, 0.2, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#35.dat, 0.6, 0.2, 35, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#40.dat, 0.6, 0.2, 40, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#45.dat, 0.6, 0.2, 45, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#50.dat, 0.6, 0.2, 50, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#55.dat, 0.6, 0.2, 55, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#60.dat, 0.6, 0.2, 60, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#65.dat, 0.6, 0.2, 65, 1237, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#70.dat, 0.6, 0.2, 70, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
random_RDD=0.6_TF=0.2_#75.dat, 0.6, 0.2, 75, 848, 0, 0, 0, 0, 0, 0, 0, 0, 0, NaN, NaN
